LRD,Backup Hour,Aging Days,Power Event Count,DC_Admin_Status,Total_Bank,DC_Technology,DC_Brand_Narada,DC_Brand_Enersys,DC_Brand_Huawei,DC_Brand_MSB,Cooling_System_HEX,Cooling_System_Air Conditioner,Cooling_System_FCU,Cooling_System_FCU Hybrid,CS_Site_Type_Vacant Land,CS_Site_Type_Rooftop,CS_Site_Type_Inbuilding,DC_Capacity_150.0,DC_Capacity_100.0,DC_Capacity_155.0
LRD12186,6.0,932.0,1.0,0.0,1.4353728,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD2644,1.8741889,932.0,0.9161259,0.0,2.874189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12581116,0.87418884,0.0,1.0,0.0,1.0,0.0,0.0
LRD12186,6.0,932.0,0.40375856,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8099,4.936845,962.0,0.23684265,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD25390,1.0,764.2538,1.0,0.0,1.6268941,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD7444,6.0,932.0,0.23248065,0.0,1.649613,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD12186,5.5300064,932.0,0.25,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11768,3.394161,932.0,0.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD18573,2.3234372,764.33826,0.50371104,0.0,1.3382814,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11937,2.6335201,932.0,0.28446934,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11254,2.1335413,962.0,0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.86645865,0.13354133,0.0,0.0,1.0,0.0
LRD8378,3.3052719,962.0,0.2442957,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3052719,0.6947281,0.0,0.0,1.0,0.0
LRD11937,0.9822313,932.0,0.34517914,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.01776868,0.0,0.9822313,0.0,0.01776868,0.9822313,0.0,1.0,0.0,0.0
LRD9630,1.0,765.1674,1.0,0.0,1.9581457,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD7444,5.0,932.0,0.86767894,0.0,1.1764281,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD9630,1.3947021,768.71045,0.5,0.0,1.0789404,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD19312,3.240696,932.0,0.2722088,0.0,1.240696,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,2.311537,962.0,0.38525617,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD12186,6.0,932.0,0.51161903,0.0,1.0232381,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11937,3.0,932.0,0.46187386,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD9630,1.7466881,767.2533,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25331187,0.7466881,0.0,1.0,0.0,0.0
LRD5565,2.5149374,767.48505,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD20611,3.5100203,972.0,0.33333334,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD2644,0.0,932.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2524732,0.0,0.7475268,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD5565,2.0,767.64905,0.3377421,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6490316,0.35096842,0.0,1.0,0.0,0.0
LRD5565,3.0,766.31244,0.54160714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD18573,2.9147682,764.9148,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04261593,0.95738405,0.0,1.0,0.0,0.0
LRD5565,1.4507627,768.45074,0.58807206,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.54923725,0.45076275,0.0,0.0,0.54923725,0.0,0.45076275,1.0,0.0,0.0
LRD18573,3.5727952,764.2864,1.0,0.0,1.6431987,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6431988,0.3568012,0.0,1.0,0.0,0.0
LRD10949,3.147883,1033.4294,0.7147883,0.0,1.5704234,0.0,0.0,0.0,1.0,0.0,0.42957658,0.5704234,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD14002,4.2736773,932.0,0.296843,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8378,3.0,962.0,0.3701374,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.22082429,0.7791757,0.0,0.0,1.0,0.0
LRD17394,0.30716503,962.0,0.08646157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD25390,1.7598733,764.2401,0.43009508,0.0,1.2401267,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8409,6.0,932.0,0.3018204,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD10949,3.1006753,1036.3018,0.29586148,0.0,1.5503377,0.0,0.0,0.0,1.0,0.0,0.55033773,0.0,0.44966227,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD24395,4.4676743,932.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8378,3.3611064,962.0,0.041666668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11937,0.92414993,932.0,0.47724497,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07585009,0.0,0.92414993,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD18573,1.9840302,765.9521,0.3439798,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8409,5.1301517,932.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,5.3835025,962.0,0.4486252,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD17394,4.725442,962.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD5565,2.0,766.3475,0.39124763,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.65251434,0.34748566,0.0,1.0,0.0,0.0
LRD17394,1.1052917,962.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD17394,1.2512001,962.0,0.83253324,0.0,1.7487999,0.0,0.0,0.0,1.0,0.0,0.2512001,0.0,0.74879986,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11017,1.6481047,972.0,0.7839651,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.32405233,0.0,0.67594767,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11324,0.21183538,932.0,0.2635506,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,0.32490146,962.0,0.07551057,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD8378,2.918419,962.0,0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0815811,0.9184189,0.0,0.0,1.0,0.0
LRD8378,3.0,962.0,0.74340767,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD2781,6.0,932.0,0.25,0.0,1.2213298,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD20611,5.3030505,1081.7787,0.2693597,0.0,1.2323165,0.0,0.0,0.0,1.0,0.0,0.2323165,0.0,0.7676835,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11254,3.0,962.0,0.49599656,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD17394,3.0,962.0,0.14613885,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD17394,3.216125,962.0,0.32732987,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD7444,5.0,932.0,0.37586233,0.0,1.4965507,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8378,2.1963742,962.0,0.9018129,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD15055,0.027078232,1190.9073,0.04492369,0.0,1.0270783,0.0,0.0,0.0,1.0,0.0,0.9729218,0.027078232,0.0,0.0,0.027078232,0.9729218,0.0,0.9729218,0.027078232,0.0
LRD11017,4.168356,1449.275,0.54208905,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9158219,0.08417808,0.0
LRD11017,4.3205695,1115.0,0.56489325,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.41985765,0.0,0.5801424,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD9630,3.9315145,772.86304,0.7585607,0.0,1.4828786,0.0,0.0,0.0,1.0,0.0,0.48287863,0.5171214,0.0,0.0,0.48287863,0.0,0.5171214,1.0,0.0,0.0
LRD25390,1.6464906,765.58594,0.6767547,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LRD18573,1.9424136,764.8848,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.47120675,0.5287932,0.0,1.0,0.0,0.0
LRD8378,2.3418007,962.0,0.39030012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD19797,6.0,932.0,0.25017923,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD2644,0.014780926,932.0,0.99260956,0.0,1.9852191,0.0,0.0,0.0,1.0,0.0,0.014780926,0.0,0.98521906,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD18573,2.6054673,765.0,1.0,0.0,1.1972663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.19726634,0.80273366,0.0,1.0,0.0,0.0
LRD15055,2.9314895,1027.2406,0.6931489,0.0,1.6137022,0.0,0.0,0.0,1.0,0.0,0.38629788,0.6137021,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD2644,6.0,932.0,0.25,0.0,1.755738,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD12186,5.0,932.0,0.34460086,0.0,1.6215966,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11324,2.6009338,932.0,0.5993776,0.0,1.3990663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11254,2.0,962.0,0.2890975,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD7444,5.274684,932.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11254,2.0976596,962.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD24395,6.0,932.0,0.045131978,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD12186,6.0,932.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD10949,1.789255,1099.9318,0.27634314,0.0,1.1053725,0.0,0.0,0.0,1.0,0.0,0.0,0.10537251,0.8946275,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD24395,6.0,932.0,0.48669156,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD21317,3.0,932.0,0.45210657,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD24395,6.0,932.0,0.7380028,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,2.113882,962.0,0.2784705,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD9630,6.0,773.5467,0.90888673,0.0,1.1366699,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LRD14558,6.0,932.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8834,6.0,776.5946,0.30630574,0.0,1.7972928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.20270714,0.7972929,0.0,1.0,0.0,0.0
LRD11937,1.7814906,932.0,0.5,0.0,1.7814906,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD9630,3.721176,772.4423,0.7131374,0.0,1.4302939,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43029395,0.569706,1.0,0.0,0.0
LRD8099,3.273149,962.0,0.37480673,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11937,3.0,932.0,0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11768,3.0,932.0,0.5,0.0,1.8022158,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD7444,5.743531,932.0,0.25,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD5565,1.2674168,767.7326,0.26114237,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD7444,6.0,932.0,0.20362552,0.0,1.0725102,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11937,3.0,932.0,0.3356063,0.0,1.0136378,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD4531,4.0783143,772.6762,0.37989464,0.0,1.5195786,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD5565,1.9171519,766.1657,0.34714136,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD25390,5.4901953,764.5098,0.37745124,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD9829,6.0,932.0,0.2598056,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD9630,2.5698545,773.55884,0.7150728,0.0,1.5698544,0.0,0.0,0.0,1.0,0.0,0.5698544,0.43014562,0.0,0.0,0.5698544,0.0,0.43014562,1.0,0.0,0.0
LRD2644,1.29376,932.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD2644,1.0623902,932.0,0.35935855,0.0,1.5311952,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD9630,1.0,766.5881,0.6029855,0.0,1.4706473,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD2644,1.3959876,932.0,1.0,0.0,2.6979938,0.0,0.0,0.0,1.0,0.0,0.30200619,0.0,0.0,0.6979938,0.30200619,0.6979938,0.0,1.0,0.0,0.0
LRD12186,5.4581776,932.0,0.25,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD19312,3.0,932.0,0.40960994,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11768,3.0,932.0,0.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,2.0,962.0,0.6815934,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD5565,1.0621308,768.0,0.4844673,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8378,2.8112588,962.0,0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11254,3.0,962.0,0.31618464,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD18573,1.0,763.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.098349564,0.9016504,0.0,1.0,0.0,0.0
LRD17394,4.073299,962.0,0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
LRD17394,1.7638687,962.0,1.0,0.0,1.2361313,0.0,0.0,0.0,1.0,0.0,0.76386875,0.0,0.23613128,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11269,2.312511,932.0,0.74999124,0.0,1.687489,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD18573,5.375607,764.3122,0.26300818,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8378,3.348533,962.0,0.041666668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD7444,6.0,932.0,0.33427027,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD21317,2.5697646,932.0,0.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,1.6986727,962.0,0.8870022,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD20611,2.0446632,1111.8066,0.9851123,0.0,1.0223316,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD8378,1.5886114,962.0,0.31619215,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD19312,2.075708,932.0,0.21009439,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11269,0.9874996,932.0,1.0,0.0,2.4937499,0.0,0.0,0.0,1.0,0.0,0.5062502,0.0,0.0,0.4937498,0.5062502,0.4937498,0.0,1.0,0.0,0.0
LRD11017,0.8650743,1185.1774,0.17178617,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.14417905,0.85582095,0.0,0.85582095,0.14417905,0.0
LRD9829,6.0,932.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD10949,5.5530753,1093.6965,0.9006834,0.0,1.1489749,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD17394,1.1227448,962.0,0.91817015,0.0,1.8772552,0.0,0.0,0.0,1.0,0.0,0.12274481,0.0,0.8772552,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD8378,2.036087,962.0,0.25300726,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD5565,2.3034213,768.3931,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.30342126,0.0,0.69657874,1.0,0.0,0.0
LRD11937,1.2666802,932.0,0.5,0.0,1.2666802,0.0,0.0,0.0,1.0,0.0,0.26668018,0.0,0.7333198,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,1.7710919,962.0,0.26656848,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD20611,1.52832,966.7168,0.6477867,0.0,1.47168,0.0,0.0,0.0,1.0,0.0,0.52832,0.0,0.47168002,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11269,2.8729906,932.0,0.5635047,0.0,2.1270094,0.0,0.0,0.0,1.0,0.0,0.87299055,0.0,0.0,0.12700942,0.87299055,0.12700942,0.0,1.0,0.0,0.0
LRD10949,6.0,1115.0,0.25010964,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4617195E-4,0.0,0.99985385,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11269,1.9197152,932.0,0.22408545,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD25390,2.1430783,766.71387,0.5715392,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LRD17394,0.056896947,962.0,0.041666668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD7444,6.0,932.0,0.25,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11937,1.0898596,932.0,0.4925117,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11017,0.8378276,991.9682,0.4650905,0.0,1.860362,0.0,0.0,0.0,1.0,0.0,0.0,0.86036205,0.13963793,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD18573,1.0,764.85284,1.0,0.0,1.926426,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.92642605,0.07357394,0.0,1.0,0.0,0.0
LRD9630,1.0381588,768.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD7444,5.0,932.0,0.44006976,0.0,1.239721,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD20611,1.786733,972.0,0.40073705,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.59557766,0.4044223,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11017,6.0,1115.0,0.29883885,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.065118484,0.0,0.9348815,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11324,2.7116146,932.0,0.3813976,0.0,1.2883855,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD15055,0.56983423,1068.7874,0.58371055,0.0,1.5698342,0.0,0.0,0.0,1.0,0.0,0.4301658,0.0,0.56983423,0.0,0.56983423,0.4301658,0.0,0.4301658,0.56983423,0.0
LRD8378,0.0,962.0,0.28784642,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD4539,6.0,932.0,0.6863295,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD18573,1.0,763.6854,1.0,0.0,1.3426989,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.342699,0.657301,0.0,1.0,0.0,0.0
